# station,time,measurement,value
28079036, Sun Jan 23 13:00:00 2011,8,21.45
28079036, Sun Jan 23 14:00:00 2011,8,22.08
28079036, Sun Jan 23 15:00:00 2011,8,20.51
28079036, Sun Jan 23 16:00:00 2011,8,17.66
28079036, Sun Jan 23 17:00:00 2011,8,25.73
28079036, Sun Jan 23 18:00:00 2011,8,76.91
28079036, Sun Jan 23 19:00:00 2011,8,112.9
28079036, Sun Jan 23 20:00:00 2011,8,121.7
28079036, Sun Jan 23 21:00:00 2011,8,75.08
28079036, Sun Jan 23 22:00:00 2011,8,43.51
28079036, Sun Jan 23 23:00:00 2011,8,54.24
28079036, Mon Jan 24 00:00:00 2011,8,37.59
28079036, Mon Jan 24 01:00:00 2011,8,26.67
28079036, Mon Jan 24 02:00:00 2011,8,18.2
28079036, Mon Jan 24 03:00:00 2011,8,27.53
28079036, Mon Jan 24 04:00:00 2011,8,23.82
28079036, Mon Jan 24 05:00:00 2011,8,26.13
28079036, Mon Jan 24 06:00:00 2011,8,36.98
28079036, Mon Jan 24 07:00:00 2011,8,65.92
28079036, Mon Jan 24 08:00:00 2011,8,77.59
28079036, Mon Jan 24 09:00:00 2011,8,66.84
28079036, Mon Jan 24 10:00:00 2011,8,58.26
28079036, Mon Jan 24 11:00:00 2011,8,58.22
28079036, Mon Jan 24 12:00:00 2011,8,52.51
28079036, Mon Jan 24 13:00:00 2011,8,44.57
28079036, Mon Jan 24 14:00:00 2011,8,45.75
28079036, Mon Jan 24 15:00:00 2011,8,42.44
28079036, Mon Jan 24 16:00:00 2011,8,42.83
28079036, Mon Jan 24 17:00:00 2011,8,59.09
28079036, Mon Jan 24 18:00:00 2011,8,94.82
28079036, Mon Jan 24 19:00:00 2011,8,150.3
28079036, Mon Jan 24 20:00:00 2011,8,177.1
28079036, Mon Jan 24 21:00:00 2011,8,170.6
28079036, Mon Jan 24 22:00:00 2011,8,131.3
28079036, Mon Jan 24 23:00:00 2011,8,123.0
28079036, Tue Jan 25 00:00:00 2011,8,85.48
28079036, Tue Jan 25 01:00:00 2011,8,82.05
28079036, Tue Jan 25 02:00:00 2011,8,78.41
28079036, Tue Jan 25 03:00:00 2011,8,70.96
28079036, Tue Jan 25 04:00:00 2011,8,50.97
28079036, Tue Jan 25 05:00:00 2011,8,37.11
28079036, Tue Jan 25 06:00:00 2011,8,40.79
28079036, Tue Jan 25 07:00:00 2011,8,58.26
28079036, Tue Jan 25 08:00:00 2011,8,75.36
28079036, Tue Jan 25 09:00:00 2011,8,81.76
28079036, Tue Jan 25 10:00:00 2011,8,68.31
28079036, Tue Jan 25 11:00:00 2011,8,64.43
28079036, Tue Jan 25 12:00:00 2011,8,61.82
28079036, Tue Jan 25 13:00:00 2011,8,54.01
28079036, Tue Jan 25 14:00:00 2011,8,41.75
28079036, Tue Jan 25 15:00:00 2011,8,42.86
28079036, Tue Jan 25 16:00:00 2011,8,46.19
28079036, Tue Jan 25 17:00:00 2011,8,63.39
28079036, Tue Jan 25 18:00:00 2011,8,104.2
28079036, Tue Jan 25 19:00:00 2011,8,132.0
28079036, Tue Jan 25 20:00:00 2011,8,138.9
28079036, Tue Jan 25 21:00:00 2011,8,172.7
28079036, Tue Jan 25 22:00:00 2011,8,156.2
28079036, Tue Jan 25 23:00:00 2011,8,133.4
28079036, Wed Jan 26 00:00:00 2011,8,108.9
28079036, Wed Jan 26 01:00:00 2011,8,96.32
28079036, Wed Jan 26 02:00:00 2011,8,80.5
28079036, Wed Jan 26 03:00:00 2011,8,62.44
28079036, Wed Jan 26 04:00:00 2011,8,42.31
28079036, Wed Jan 26 05:00:00 2011,8,37.98
28079036, Wed Jan 26 06:00:00 2011,8,31.62
28079036, Wed Jan 26 07:00:00 2011,8,57.0
28079036, Wed Jan 26 08:00:00 2011,8,86.63
28079036, Wed Jan 26 09:00:00 2011,8,93.91
28079036, Wed Jan 26 10:00:00 2011,8,76.27
28079036, Wed Jan 26 11:00:00 2011,8,52.94
28079036, Wed Jan 26 12:00:00 2011,8,63.03
28079036, Wed Jan 26 13:00:00 2011,8,65.61
28079036, Wed Jan 26 14:00:00 2011,8,44.93
28079036, Wed Jan 26 15:00:00 2011,8,46.67
28079036, Wed Jan 26 16:00:00 2011,8,57.48
28079036, Wed Jan 26 17:00:00 2011,8,79.64
28079036, Wed Jan 26 18:00:00 2011,8,98.81
28079036, Wed Jan 26 19:00:00 2011,8,124.5
28079036, Wed Jan 26 20:00:00 2011,8,139.5
28079036, Wed Jan 26 21:00:00 2011,8,144.6
28079036, Wed Jan 26 22:00:00 2011,8,129.2
28079036, Wed Jan 26 23:00:00 2011,8,127.1
28079036, Thu Jan 27 00:00:00 2011,8,119.8
28079036, Thu Jan 27 01:00:00 2011,8,58.5
28079036, Thu Jan 27 02:00:00 2011,8,32.88
28079036, Thu Jan 27 03:00:00 2011,8,33.77
28079036, Thu Jan 27 04:00:00 2011,8,35.65
28079036, Thu Jan 27 05:00:00 2011,8,28.51
28079036, Thu Jan 27 06:00:00 2011,8,36.63
28079036, Thu Jan 27 07:00:00 2011,8,61.31
28079036, Thu Jan 27 08:00:00 2011,8,76.74
28079036, Thu Jan 27 09:00:00 2011,8,86.21
28079036, Thu Jan 27 10:00:00 2011,8,85.31
28079036, Thu Jan 27 11:00:00 2011,8,72.93
28079036, Thu Jan 27 12:00:00 2011,8,80.84
28079036, Thu Jan 27 13:00:00 2011,8,75.11
28079036, Thu Jan 27 14:00:00 2011,8,72.78
28079036, Thu Jan 27 15:00:00 2011,8,60.6
28079036, Thu Jan 27 16:00:00 2011,8,62.35
28079036, Thu Jan 27 17:00:00 2011,8,64.03
28079036, Thu Jan 27 18:00:00 2011,8,77.49
28079036, Thu Jan 27 19:00:00 2011,8,78.23
28079036, Thu Jan 27 20:00:00 2011,8,75.98
28079036, Thu Jan 27 21:00:00 2011,8,66.9
28079036, Thu Jan 27 22:00:00 2011,8,55.81
28079036, Thu Jan 27 23:00:00 2011,8,44.7
28079036, Fri Jan 28 00:00:00 2011,8,32.94
28079036, Fri Jan 28 01:00:00 2011,8,24.44
28079036, Fri Jan 28 02:00:00 2011,8,24.56
28079036, Fri Jan 28 03:00:00 2011,8,19.15
28079036, Fri Jan 28 04:00:00 2011,8,21.76
28079036, Fri Jan 28 05:00:00 2011,8,24.85
28079036, Fri Jan 28 06:00:00 2011,8,29.47
28079036, Fri Jan 28 07:00:00 2011,8,50.55
28079036, Fri Jan 28 08:00:00 2011,8,65.16
28079036, Fri Jan 28 09:00:00 2011,8,58.01
28079036, Fri Jan 28 10:00:00 2011,8,54.13
28079036, Fri Jan 28 11:00:00 2011,8,61.26
28079036, Fri Jan 28 12:00:00 2011,8,40.38
28079036, Fri Jan 28 13:00:00 2011,8,40.83
28079036, Fri Jan 28 14:00:00 2011,8,39.05
28079036, Fri Jan 28 15:00:00 2011,8,49.21
28079036, Fri Jan 28 16:00:00 2011,8,54.43
28079036, Fri Jan 28 17:00:00 2011,8,70.89
28079036, Fri Jan 28 18:00:00 2011,8,89.45
28079036, Fri Jan 28 19:00:00 2011,8,89.55
28079036, Fri Jan 28 20:00:00 2011,8,87.61
28079036, Fri Jan 28 21:00:00 2011,8,92.69
28079036, Fri Jan 28 22:00:00 2011,8,76.9
28079036, Fri Jan 28 23:00:00 2011,8,33.04
28079036, Sat Jan 29 00:00:00 2011,8,30.39
28079036, Sat Jan 29 01:00:00 2011,8,42.32
28079036, Sat Jan 29 02:00:00 2011,8,32.22
28079036, Sat Jan 29 03:00:00 2011,8,22.38
28079036, Sat Jan 29 04:00:00 2011,8,19.41
28079036, Sat Jan 29 05:00:00 2011,8,25.29
28079036, Sat Jan 29 06:00:00 2011,8,30.11
28079036, Sat Jan 29 07:00:00 2011,8,35.71
28079036, Sat Jan 29 08:00:00 2011,8,42.4
28079036, Sat Jan 29 09:00:00 2011,8,47.19
28079036, Sat Jan 29 10:00:00 2011,8,41.05
28079036, Sat Jan 29 11:00:00 2011,8,48.23
28079036, Sat Jan 29 12:00:00 2011,8,42.16
28079036, Sat Jan 29 13:00:00 2011,8,44.43
28079036, Sat Jan 29 14:00:00 2011,8,41.02
28079036, Sat Jan 29 15:00:00 2011,8,33.4
28079036, Sat Jan 29 16:00:00 2011,8,30.03
28079036, Sat Jan 29 17:00:00 2011,8,40.1
28079036, Sat Jan 29 18:00:00 2011,8,56.18
28079036, Sat Jan 29 19:00:00 2011,8,64.81
28079036, Sat Jan 29 20:00:00 2011,8,73.69
28079036, Sat Jan 29 21:00:00 2011,8,74.13
28079036, Sat Jan 29 22:00:00 2011,8,68.43
28079036, Sat Jan 29 23:00:00 2011,8,65.66
28079036, Sun Jan 30 00:00:00 2011,8,59.85
28079036, Sun Jan 30 01:00:00 2011,8,65.81
28079036, Sun Jan 30 02:00:00 2011,8,62.46
28079036, Sun Jan 30 03:00:00 2011,8,39.19
28079036, Sun Jan 30 04:00:00 2011,8,35.11
28079036, Sun Jan 30 05:00:00 2011,8,44.2
28079036, Sun Jan 30 06:00:00 2011,8,49.12
28079036, Sun Jan 30 07:00:00 2011,8,50.45
28079036, Sun Jan 30 08:00:00 2011,8,41.77
28079036, Sun Jan 30 09:00:00 2011,8,34.84
28079036, Sun Jan 30 10:00:00 2011,8,31.5
28079036, Sun Jan 30 11:00:00 2011,8,35.69
28079036, Sun Jan 30 12:00:00 2011,8,38.66
28079036, Sun Jan 30 13:00:00 2011,8,44.35
28079036, Sun Jan 30 14:00:00 2011,8,56.77
28079036, Sun Jan 30 15:00:00 2011,8,63.66
28079036, Sun Jan 30 16:00:00 2011,8,64.37
28079036, Sun Jan 30 17:00:00 2011,8,72.92
28079036, Sun Jan 30 18:00:00 2011,8,78.54
28079036, Sun Jan 30 19:00:00 2011,8,47.09
28079036, Sun Jan 30 20:00:00 2011,8,63.19
28079036, Sun Jan 30 21:00:00 2011,8,70.82
28079036, Sun Jan 30 22:00:00 2011,8,80.05
28079036, Sun Jan 30 23:00:00 2011,8,62.41
28079036, Mon Jan 31 00:00:00 2011,8,38.66
28079036, Mon Jan 31 01:00:00 2011,8,31.38
28079036, Mon Jan 31 02:00:00 2011,8,47.47
28079036, Mon Jan 31 03:00:00 2011,8,37.28
28079036, Mon Jan 31 04:00:00 2011,8,32.13
28079036, Mon Jan 31 05:00:00 2011,8,33.99
28079036, Mon Jan 31 06:00:00 2011,8,48.92
28079036, Mon Jan 31 07:00:00 2011,8,66.7
28079036, Mon Jan 31 08:00:00 2011,8,87.35
28079036, Mon Jan 31 09:00:00 2011,8,93.83
28079036, Mon Jan 31 10:00:00 2011,8,45.15
28079036, Mon Jan 31 11:00:00 2011,8,27.75
28079036, Mon Jan 31 12:00:00 2011,8,27.1
28079036, Mon Jan 31 13:00:00 2011,8,32.12
28079036, Mon Jan 31 14:00:00 2011,8,29.89
28079036, Mon Jan 31 15:00:00 2011,8,29.81
28079036, Mon Jan 31 16:00:00 2011,8,39.01
28079036, Mon Jan 31 17:00:00 2011,8,45.12
28079036, Mon Jan 31 18:00:00 2011,8,57.87
28079036, Mon Jan 31 19:00:00 2011,8,56.09
28079036, Mon Jan 31 20:00:00 2011,8,45.04
28079036, Mon Jan 31 21:00:00 2011,8,64.25
28079036, Mon Jan 31 22:00:00 2011,8,67.5
28079036, Mon Jan 31 23:00:00 2011,8,59.13
28079024, Sat Jan 01 00:00:00 2011,8,34.03
28079024, Sat Jan 01 01:00:00 2011,8,41.75
28079024, Sat Jan 01 02:00:00 2011,8,59.42
28079024, Sat Jan 01 03:00:00 2011,8,52.04
28079024, Sat Jan 01 04:00:00 2011,8,39.5
28079024, Sat Jan 01 05:00:00 2011,8,32.31
28079024, Sat Jan 01 06:00:00 2011,8,25.23
28079024, Sat Jan 01 07:00:00 2011,8,26.44
28079024, Sat Jan 01 08:00:00 2011,8,25.47
28079024, Sat Jan 01 09:00:00 2011,8,20.88
28079024, Sat Jan 01 10:00:00 2011,8,18.84
28079024, Sat Jan 01 11:00:00 2011,8,22.26
28079024, Sat Jan 01 12:00:00 2011,8,27.74
28079024, Sat Jan 01 13:00:00 2011,8,24.7
28079024, Sat Jan 01 14:00:00 2011,8,20.61
28079024, Sat Jan 01 15:00:00 2011,8,15.1
28079024, Sat Jan 01 16:00:00 2011,8,11.53
28079024, Sat Jan 01 17:00:00 2011,8,12.22
28079024, Sat Jan 01 18:00:00 2011,8,15.94
28079024, Sat Jan 01 19:00:00 2011,8,19.82
28079024, Sat Jan 01 20:00:00 2011,8,20.71
28079024, Sat Jan 01 21:00:00 2011,8,21.57
28079024, Sat Jan 01 22:00:00 2011,8,26.65
28079024, Sat Jan 01 23:00:00 2011,8,28.67
28079024, Sun Jan 02 00:00:00 2011,8,33.36
28079024, Sun Jan 02 01:00:00 2011,8,38.94
28079024, Sun Jan 02 02:00:00 2011,8,38.04
28079024, Sun Jan 02 03:00:00 2011,8,36.35
28079024, Sun Jan 02 04:00:00 2011,8,38.08
28079024, Sun Jan 02 05:00:00 2011,8,20.66
28079024, Sun Jan 02 06:00:00 2011,8,20.68
28079024, Sun Jan 02 07:00:00 2011,8,28.68
28079024, Sun Jan 02 08:00:00 2011,8,27.37
28079024, Sun Jan 02 09:00:00 2011,8,19.55
28079024, Sun Jan 02 10:00:00 2011,8,25.46
28079024, Sun Jan 02 11:00:00 2011,8,50.63
28079024, Sun Jan 02 12:00:00 2011,8,44.75
28079024, Sun Jan 02 13:00:00 2011,8,34.06
28079024, Sun Jan 02 14:00:00 2011,8,28.99
28079024, Sun Jan 02 15:00:00 2011,8,25.83
28079024, Sun Jan 02 16:00:00 2011,8,41.08
28079024, Sun Jan 02 17:00:00 2011,8,47.8
28079024, Sun Jan 02 18:00:00 2011,8,36.65
28079024, Sun Jan 02 19:00:00 2011,8,52.3
28079024, Sun Jan 02 20:00:00 2011,8,22.71
28079024, Sun Jan 02 21:00:00 2011,8,35.75
28079024, Sun Jan 02 22:00:00 2011,8,55.64
28079024, Sun Jan 02 23:00:00 2011,8,57.87
28079024, Mon Jan 03 00:00:00 2011,8,45.97
28079024, Mon Jan 03 01:00:00 2011,8,46.38
28079024, Mon Jan 03 02:00:00 2011,8,45.65
28079024, Mon Jan 03 03:00:00 2011,8,45.83
28079024, Mon Jan 03 04:00:00 2011,8,38.14
28079024, Mon Jan 03 05:00:00 2011,8,29.26
28079024, Mon Jan 03 06:00:00 2011,8,22.57
28079024, Mon Jan 03 07:00:00 2011,8,27.36
28079024, Mon Jan 03 08:00:00 2011,8,37.97
28079024, Mon Jan 03 09:00:00 2011,8,32.43
28079024, Mon Jan 03 10:00:00 2011,8,28.35
28079024, Mon Jan 03 11:00:00 2011,8,68.02
28079024, Mon Jan 03 12:00:00 2011,8,55.73
28079024, Mon Jan 03 13:00:00 2011,8,62.06
28079024, Mon Jan 03 14:00:00 2011,8,62.82
28079024, Mon Jan 03 15:00:00 2011,8,47.0
28079024, Mon Jan 03 16:00:00 2011,8,22.21
28079024, Mon Jan 03 17:00:00 2011,8,19.49
28079024, Mon Jan 03 18:00:00 2011,8,24.07
28079024, Mon Jan 03 19:00:00 2011,8,31.64
28079024, Mon Jan 03 20:00:00 2011,8,45.57
28079024, Mon Jan 03 21:00:00 2011,8,45.18
28079024, Mon Jan 03 22:00:00 2011,8,54.91
28079024, Mon Jan 03 23:00:00 2011,8,29.18
28079024, Tue Jan 04 00:00:00 2011,8,14.58
28079024, Tue Jan 04 01:00:00 2011,8,25.61
28079024, Tue Jan 04 02:00:00 2011,8,15.02
28079024, Tue Jan 04 03:00:00 2011,8,10.36
28079024, Tue Jan 04 04:00:00 2011,8,7.81
28079024, Tue Jan 04 05:00:00 2011,8,6.98
28079024, Tue Jan 04 06:00:00 2011,8,9.51
28079024, Tue Jan 04 07:00:00 2011,8,14.07
28079024, Tue Jan 04 08:00:00 2011,8,29.51
28079024, Tue Jan 04 09:00:00 2011,8,36.01
28079024, Tue Jan 04 10:00:00 2011,8,30.92
28079024, Tue Jan 04 11:00:00 2011,8,11.8
28079024, Tue Jan 04 12:00:00 2011,8,10.96
28079024, Tue Jan 04 13:00:00 2011,8,15.1
28079024, Tue Jan 04 14:00:00 2011,8,27.83
28079024, Tue Jan 04 15:00:00 2011,8,13.75
28079024, Tue Jan 04 16:00:00 2011,8,17.35
28079024, Tue Jan 04 17:00:00 2011,8,20.72
28079024, Tue Jan 04 18:00:00 2011,8,27.47
28079024, Tue Jan 04 19:00:00 2011,8,34.65
28079024, Tue Jan 04 20:00:00 2011,8,41.1
28079024, Tue Jan 04 21:00:00 2011,8,39.72
28079024, Tue Jan 04 22:00:00 2011,8,32.11
28079024, Tue Jan 04 23:00:00 2011,8,20.71
28079024, Wed Jan 05 00:00:00 2011,8,14.64
28079024, Wed Jan 05 01:00:00 2011,8,18.12
28079024, Wed Jan 05 02:00:00 2011,8,14.12
28079024, Wed Jan 05 03:00:00 2011,8,15.87
28079024, Wed Jan 05 04:00:00 2011,8,20.74
28079024, Wed Jan 05 05:00:00 2011,8,14.35
28079024, Wed Jan 05 06:00:00 2011,8,23.4
28079024, Wed Jan 05 07:00:00 2011,8,37.48
28079024, Wed Jan 05 08:00:00 2011,8,56.29
28079024, Wed Jan 05 09:00:00 2011,8,58.38
28079024, Wed Jan 05 10:00:00 2011,8,60.48
28079024, Wed Jan 05 11:00:00 2011,8,55.86
28079024, Wed Jan 05 12:00:00 2011,8,39.0
28079024, Wed Jan 05 13:00:00 2011,8,31.73
28079024, Wed Jan 05 14:00:00 2011,8,31.54
28079024, Wed Jan 05 15:00:00 2011,8,28.66
28079024, Wed Jan 05 16:00:00 2011,8,40.29
28079024, Wed Jan 05 17:00:00 2011,8,51.72
28079024, Wed Jan 05 18:00:00 2011,8,52.02
28079024, Wed Jan 05 19:00:00 2011,8,29.88
28079024, Wed Jan 05 20:00:00 2011,8,39.19
28079024, Wed Jan 05 21:00:00 2011,8,62.12
28079024, Wed Jan 05 22:00:00 2011,8,58.49
28079024, Wed Jan 05 23:00:00 2011,8,70.83
28079024, Thu Jan 06 00:00:00 2011,8,61.38
28079024, Thu Jan 06 01:00:00 2011,8,54.46
28079024, Thu Jan 06 02:00:00 2011,8,37.56
28079024, Thu Jan 06 03:00:00 2011,8,35.95
28079024, Thu Jan 06 04:00:00 2011,8,37.54
28079024, Thu Jan 06 05:00:00 2011,8,41.44
28079024, Thu Jan 06 06:00:00 2011,8,47.2
28079024, Thu Jan 06 07:00:00 2011,8,42.81
28079024, Thu Jan 06 08:00:00 2011,8,43.31
28079024, Thu Jan 06 09:00:00 2011,8,26.53
28079024, Thu Jan 06 10:00:00 2011,8,15.18
28079024, Thu Jan 06 11:00:00 2011,8,16.09
28079024, Thu Jan 06 12:00:00 2011,8,13.33
28079024, Thu Jan 06 13:00:00 2011,8,14.69
28079024, Thu Jan 06 14:00:00 2011,8,13.06
28079024, Thu Jan 06 15:00:00 2011,8,9.81
28079024, Thu Jan 06 16:00:00 2011,8,7.27
28079024, Thu Jan 06 17:00:00 2011,8,15.65
28079024, Thu Jan 06 18:00:00 2011,8,23.36
28079024, Thu Jan 06 19:00:00 2011,8,27.94
28079024, Thu Jan 06 20:00:00 2011,8,31.83
28079024, Thu Jan 06 21:00:00 2011,8,23.8
28079024, Thu Jan 06 22:00:00 2011,8,23.86
28079024, Thu Jan 06 23:00:00 2011,8,21.57
28079024, Fri Jan 07 00:00:00 2011,8,24.11
28079024, Fri Jan 07 01:00:00 2011,8,16.07
28079024, Fri Jan 07 02:00:00 2011,8,17.86
28079024, Fri Jan 07 03:00:00 2011,8,9.69
28079024, Fri Jan 07 04:00:00 2011,8,9.15
28079024, Fri Jan 07 05:00:00 2011,8,18.29
28079024, Fri Jan 07 06:00:00 2011,8,37.61
28079024, Fri Jan 07 07:00:00 2011,8,54.94
28079024, Fri Jan 07 08:00:00 2011,8,57.79
28079024, Fri Jan 07 09:00:00 2011,8,27.96
28079024, Fri Jan 07 10:00:00 2011,8,31.72
28079024, Fri Jan 07 11:00:00 2011,8,31.45
28079024, Fri Jan 07 12:00:00 2011,8,21.51
28079024, Fri Jan 07 13:00:00 2011,8,17.07
28079024, Fri Jan 07 14:00:00 2011,8,16.52
28079024, Fri Jan 07 15:00:00 2011,8,13.7
28079024, Fri Jan 07 16:00:00 2011,8,16.7
28079024, Fri Jan 07 17:00:00 2011,8,15.22
28079024, Fri Jan 07 18:00:00 2011,8,11.49
28079024, Fri Jan 07 19:00:00 2011,8,34.15
28079024, Fri Jan 07 20:00:00 2011,8,56.58
28079024, Fri Jan 07 21:00:00 2011,8,77.11
28079024, Fri Jan 07 22:00:00 2011,8,64.93
28079024, Fri Jan 07 23:00:00 2011,8,39.06
28079024, Sat Jan 08 00:00:00 2011,8,37.48
28079024, Sat Jan 08 01:00:00 2011,8,29.16
28079024, Sat Jan 08 02:00:00 2011,8,17.01
28079024, Sat Jan 08 03:00:00 2011,8,12.37
28079024, Sat Jan 08 04:00:00 2011,8,9.24
28079024, Sat Jan 08 05:00:00 2011,8,13.78
28079024, Sat Jan 08 06:00:00 2011,8,18.45
28079024, Sat Jan 08 07:00:00 2011,8,21.47
28079024, Sat Jan 08 08:00:00 2011,8,26.75
28079024, Sat Jan 08 09:00:00 2011,8,32.87
28079024, Sat Jan 08 10:00:00 2011,8,40.95
28079024, Sat Jan 08 11:00:00 2011,8,32.97
28079024, Sat Jan 08 12:00:00 2011,8,29.5
28079024, Sat Jan 08 13:00:00 2011,8,24.83
28079024, Sat Jan 08 14:00:00 2011,8,35.82
28079024, Sat Jan 08 15:00:00 2011,8,22.09
28079024, Sat Jan 08 16:00:00 2011,8,23.53
28079024, Sat Jan 08 17:00:00 2011,8,31.65
28079024, Sat Jan 08 18:00:00 2011,8,22.18
28079024, Sat Jan 08 19:00:00 2011,8,32.02
28079024, Sat Jan 08 20:00:00 2011,8,44.46
28079024, Sat Jan 08 21:00:00 2011,8,58.93
28079024, Sat Jan 08 22:00:00 2011,8,42.66
28079024, Sat Jan 08 23:00:00 2011,8,33.1
28079024, Sun Jan 09 00:00:00 2011,8,22.67
28079024, Sun Jan 09 01:00:00 2011,8,14.04
28079024, Sun Jan 09 02:00:00 2011,8,8.92
28079024, Sun Jan 09 03:00:00 2011,8,9.9
28079024, Sun Jan 09 04:00:00 2011,8,6.55
28079024, Sun Jan 09 05:00:00 2011,8,3.85
28079024, Sun Jan 09 06:00:00 2011,8,3.26
28079024, Sun Jan 09 07:00:00 2011,8,3.99
28079024, Sun Jan 09 08:00:00 2011,8,4.8
28079024, Sun Jan 09 09:00:00 2011,8,6.11
28079024, Sun Jan 09 10:00:00 2011,8,10.25
28079024, Sun Jan 09 11:00:00 2011,8,10.06
28079024, Sun Jan 09 12:00:00 2011,8,8.88
28079024, Sun Jan 09 13:00:00 2011,8,10.18
28079024, Sun Jan 09 14:00:00 2011,8,18.92
28079024, Sun Jan 09 15:00:00 2011,8,11.49
28079024, Sun Jan 09 16:00:00 2011,8,17.7
28079024, Sun Jan 09 17:00:00 2011,8,27.91
28079024, Sun Jan 09 18:00:00 2011,8,32.25
28079024, Sun Jan 09 19:00:00 2011,8,50.31
28079024, Sun Jan 09 20:00:00 2011,8,69.11
28079024, Sun Jan 09 21:00:00 2011,8,59.68
28079024, Sun Jan 09 22:00:00 2011,8,62.91
28079024, Sun Jan 09 23:00:00 2011,8,47.33
28079024, Mon Jan 10 00:00:00 2011,8,32.33
28079024, Mon Jan 10 01:00:00 2011,8,27.29
28079024, Mon Jan 10 02:00:00 2011,8,28.18
28079024, Mon Jan 10 03:00:00 2011,8,13.8
28079024, Mon Jan 10 04:00:00 2011,8,7.05
28079024, Mon Jan 10 05:00:00 2011,8,7.94
28079024, Mon Jan 10 06:00:00 2011,8,13.81
28079024, Mon Jan 10 07:00:00 2011,8,36.55
28079024, Mon Jan 10 08:00:00 2011,8,43.87
28079024, Mon Jan 10 09:00:00 2011,8,29.82
28079024, Mon Jan 10 10:00:00 2011,8,32.19
28079024, Mon Jan 10 11:00:00 2011,8,18.43
28079024, Mon Jan 10 12:00:00 2011,8,13.37
28079024, Mon Jan 10 13:00:00 2011,8,18.5
28079024, Mon Jan 10 14:00:00 2011,8,14.1
28079024, Mon Jan 10 15:00:00 2011,8,18.36
28079024, Mon Jan 10 16:00:00 2011,8,12.29
28079024, Mon Jan 10 17:00:00 2011,8,22.56
28079024, Mon Jan 10 18:00:00 2011,8,21.59
28079024, Mon Jan 10 19:00:00 2011,8,20.76
28079024, Mon Jan 10 20:00:00 2011,8,12.51
28079024, Mon Jan 10 21:00:00 2011,8,11.33
28079024, Mon Jan 10 22:00:00 2011,8,12.82
28079024, Mon Jan 10 23:00:00 2011,8,10.85
28079024, Tue Jan 11 00:00:00 2011,8,8.69
28079024, Tue Jan 11 01:00:00 2011,8,6.37
28079024, Tue Jan 11 02:00:00 2011,8,5.03
28079024, Tue Jan 11 03:00:00 2011,8,4.48
28079024, Tue Jan 11 04:00:00 2011,8,4.48
28079024, Tue Jan 11 05:00:00 2011,8,3.88
28079024, Tue Jan 11 06:00:00 2011,8,5.93
28079024, Tue Jan 11 07:00:00 2011,8,11.14
28079024, Tue Jan 11 08:00:00 2011,8,15.14
28079024, Tue Jan 11 09:00:00 2011,8,16.88
28079024, Tue Jan 11 10:00:00 2011,8,17.9
28079024, Tue Jan 11 11:00:00 2011,8,9.83
28079024, Tue Jan 11 12:00:00 2011,8,6.09
28079024, Tue Jan 11 13:00:00 2011,8,5.36
28079024, Tue Jan 11 14:00:00 2011,8,5.66
28079024, Tue Jan 11 15:00:00 2011,8,7.03
28079024, Tue Jan 11 16:00:00 2011,8,11.49
28079024, Tue Jan 11 17:00:00 2011,8,16.85
28079024, Tue Jan 11 18:00:00 2011,8,15.37
28079024, Tue Jan 11 19:00:00 2011,8,19.03
28079024, Tue Jan 11 20:00:00 2011,8,17.21
28079024, Tue Jan 11 21:00:00 2011,8,12.89
28079024, Tue Jan 11 22:00:00 2011,8,9.43
28079024, Tue Jan 11 23:00:00 2011,8,6.75
28079024, Wed Jan 12 00:00:00 2011,8,7.81
28079024, Wed Jan 12 01:00:00 2011,8,12.52
28079024, Wed Jan 12 02:00:00 2011,8,21.11
28079024, Wed Jan 12 03:00:00 2011,8,16.65
28079024, Wed Jan 12 04:00:00 2011,8,15.21
28079024, Wed Jan 12 05:00:00 2011,8,18.57
28079024, Wed Jan 12 06:00:00 2011,8,20.29
28079024, Wed Jan 12 07:00:00 2011,8,24.47
28079024, Wed Jan 12 08:00:00 2011,8,29.12
28079024, Wed Jan 12 09:00:00 2011,8,38.95
28079024, Wed Jan 12 10:00:00 2011,8,41.36
28079024, Wed Jan 12 11:00:00 2011,8,67.16
28079024, Wed Jan 12 12:00:00 2011,8,111.1
28079024, Wed Jan 12 13:00:00 2011,8,120.6
28079024, Wed Jan 12 14:00:00 2011,8,91.09
28079024, Wed Jan 12 15:00:00 2011,8,89.32
28079024, Wed Jan 12 16:00:00 2011,8,92.47
28079024, Wed Jan 12 17:00:00 2011,8,96.37
28079024, Wed Jan 12 18:00:00 2011,8,90.22
28079024, Wed Jan 12 19:00:00 2011,8,103.0
28079024, Wed Jan 12 20:00:00 2011,8,103.6
28079024, Wed Jan 12 21:00:00 2011,8,105.5
28079024, Wed Jan 12 22:00:00 2011,8,85.56
28079024, Wed Jan 12 23:00:00 2011,8,58.0
28079024, Thu Jan 13 00:00:00 2011,8,57.54
28079024, Thu Jan 13 01:00:00 2011,8,51.56
28079024, Thu Jan 13 02:00:00 2011,8,48.0
28079024, Thu Jan 13 03:00:00 2011,8,37.82
28079024, Thu Jan 13 04:00:00 2011,8,31.91
28079024, Thu Jan 13 05:00:00 2011,8,27.01
28079024, Thu Jan 13 06:00:00 2011,8,26.79
28079024, Thu Jan 13 07:00:00 2011,8,23.3
